Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,20556,1,INDIASHLTR,INDIASHLTR-EQ,EQ,0.05,
NSE,1530,1,INDIANHUME,INDIANHUME-EQ,EQ,0.05,
NSE,4422,1,INDIANCARD,INDIANCARD-EQ,EQ,0.05,
NSE,14309,1,INDIANB,INDIANB-EQ,EQ,0.05,
NSE,10726,1,INDIAMART,INDIAMART-EQ,EQ,0.05,
NSE,1521,1,INDIAGLYCO,INDIAGLYCO-EQ,EQ,0.05,
NSE,1515,1,INDIACEM,INDIACEM-EQ,EQ,0.05,
NSE,1512,1,INDHOTEL,INDHOTEL-EQ,EQ,0.05,
NSE,16933,1,INDBANK,INDBANK-EQ,EQ,0.05,
NSE,17511,1,INCREDIBLE,INCREDIBLE-BE,BE,0.05,
NSE,14049,1,INCREDFIN,INCREDFIN-N7,N7,0.01,
NSE,14045,1,INCREDFIN,INCREDFIN-N6,N6,0.01,
NSE,14042,1,INCREDFIN,INCREDFIN-N5,N5,0.01,
NSE,14040,1,INCREDFIN,INCREDFIN-N4,N4,0.01,
NSE,11485,1,INCREDFIN,INCREDFIN-N3,N3,0.01,
NSE,11481,1,INCREDFIN,INCREDFIN-N2,N2,0.01,
NSE,11681,1,IMPEXFERRO,IMPEXFERRO-EQ,EQ,0.05,
NSE,12009,1,IMPAL,IMPAL-EQ,EQ,0.05,
NSE,19235,1,IMFA,IMFA-EQ,EQ,0.05,
NSE,14228,1,IMC1,IMC1-N3,N3,0.01,
NSE,14224,1,IMC1,IMC1-N2,N2,0.01,
NSE,14219,1,IMC1,IMC1-N1,N1,0.01,
NSE,14214,1,IMC1,IMC1-N0,N0,0.01,
NSE,7672,1,IMAGICAA,IMAGICAA-EQ,EQ,0.05,
NSE,9381,1,IL&FSTRANS,IL&FSTRANS-BZ,BZ,0.05,
NSE,9380,1,IL&FSENGG,IL&FSENGG-BZ,BZ,0.05,
NSE,16822,1,IKIO,IKIO-EQ,EQ,0.05,
NSE,19529,1,IITL,IITL-BE,BE,0.05,
NSE,7674,1,IIHFL,IIHFL-NE,NE,0.01,
NSE,7671,1,IIHFL,IIHFL-ND,ND,0.01,
NSE,7668,1,IIHFL,IIHFL-NC,NC,0.01,
NSE,7666,1,IIHFL,IIHFL-NB,NB,0.01,
NSE,7662,1,IIHFL,IIHFL-NA,NA,0.01,
NSE,7648,1,IIHFL,IIHFL-N9,N9,0.01,
NSE,7645,1,IIHFL,IIHFL-N8,N8,0.01,
NSE,7640,1,IIHFL,IIHFL-N7,N7,0.01,
NSE,5217,1,IIHFL,IIHFL-N6,N6,0.01,
NSE,5214,1,IIHFL,IIHFL-N5,N5,0.01,
NSE,5212,1,IIHFL,IIHFL-N4,N4,0.01,
NSE,13072,1,IIFLSEC,IIFLSEC-EQ,EQ,0.05,
NSE,20784,1,IIFLSAMFIN,IIFLSAMFIN-N5,N5,0.01,
NSE,20779,1,IIFLSAMFIN,IIFLSAMFIN-N4,N4,0.01,
NSE,20771,1,IIFLSAMFIN,IIFLSAMFIN-N3,N3,0.01,
NSE,20769,1,IIFLSAMFIN,IIFLSAMFIN-N2,N2,0.01,
NSE,20767,1,IIFLSAMFIN,IIFLSAMFIN-N1,N1,0.01,
NSE,20762,1,IIFLSAMFIN,IIFLSAMFIN-N0,N0,0.01,
NSE,17043,1,IIFL,IIFL-Y1,Y1,0.01,
NSE,17041,1,IIFL,IIFL-Y0,Y0,0.01,
NSE,17039,1,IIFL,IIFL-NZ,NZ,0.01,
NSE,17034,1,IIFL,IIFL-NY,NY,0.01,
NSE,17024,1,IIFL,IIFL-NX,NX,0.01,
NSE,17018,1,IIFL,IIFL-NW,NW,0.01,
NSE,17016,1,IIFL,IIFL-NV,NV,0.01,
NSE,13858,1,IIFL,IIFL-NU,NU,0.01,
NSE,13854,1,IIFL,IIFL-NT,NT,0.01,
NSE,13852,1,IIFL,IIFL-NS,NS,0.01,
NSE,13850,1,IIFL,IIFL-NR,NR,0.01,
NSE,13845,1,IIFL,IIFL-NQ,NQ,0.01,
NSE,13840,1,IIFL,IIFL-NP,NP,0.01,
NSE,13833,1,IIFL,IIFL-NO,NO,0.01,
NSE,6207,1,IIFL,IIFL-NN,NN,0.01,
NSE,6200,1,IIFL,IIFL-NM,NM,0.01,
NSE,6197,1,IIFL,IIFL-NL,NL,0.01,
NSE,6195,1,IIFL,IIFL-NK,NK,0.01,
NSE,6189,1,IIFL,IIFL-NJ,NJ,0.01,
NSE,2883,1,IIFL,IIFL-NG,NG,0.01,
NSE,2877,1,IIFL,IIFL-NF,NF,0.01,
NSE,2871,1,IIFL,IIFL-NE,NE,0.01,
NSE,19069,1,IIFL,IIFL-ND,ND,0.01,
NSE,19067,1,IIFL,IIFL-NC,NC,0.01,
NSE,19047,1,IIFL,IIFL-N7,N7,0.01,
NSE,19045,1,IIFL,IIFL-N6,N6,0.01,
NSE,11809,1,IIFL,IIFL-EQ,EQ,0.05,
NSE,20058,1,IIFCL,IIFCL-N4,N4,0.01,
NSE,20056,1,IIFCL,IIFCL-N3,N3,0.01,
NSE,20052,1,IIFCL,IIFCL-N1,N1,0.01,
NSE,14086,1,IGPL,IGPL-EQ,EQ,0.05,
NSE,11262,1,IGL,IGL-EQ,EQ,0.05,
NSE,634,1,IGARASHI,IGARASHI-EQ,EQ,0.05,
NSE,436,1,IFGLEXPOR,IFGLEXPOR-EQ,EQ,0.05,
NSE,18177,1,IFD3GPD,IFD3GPD-MF,MF,0.01,
NSE,18176,1,IFD3DPD,IFD3DPD-MF,MF,0.01,
NSE,6652,1,IFCI,IFCI-NM,NM,0.01,
NSE,6646,1,IFCI,IFCI-NL,NL,0.01,
NSE,5761,1,IFCI,IFCI-NI,NI,0.01,
NSE,5759,1,IFCI,IFCI-NH,NH,0.01,
NSE,1491,1,IFCI,IFCI-EQ,EQ,0.05,
NSE,1485,1,IFBIND,IFBIND-EQ,EQ,0.05,
NSE,1482,1,IFBAGRO,IFBAGRO-EQ,EQ,0.05,
NSE,18175,1,IF3GPD,IF3GPD-MF,MF,0.01,
NSE,18174,1,IF3DPD,IF3DPD-MF,MF,0.01,
NSE,220,1,IEX,IEX-EQ,EQ,0.05,
NSE,13307,1,IEL,IEL-BE,BE,0.05,
NSE,18783,1,IDFNIFTYET,IDFNIFTYET-EQ,EQ,0.01,
NSE,11184,1,IDFCFIRSTB,IDFCFIRSTB-EQ,EQ,0.05,
NSE,11957,1,IDFC,IDFC-EQ,EQ,0.05,
NSE,17140,1,IDEAFORGE,IDEAFORGE-EQ,EQ,0.05,
NSE,14366,1,IDEA,IDEA-EQ,EQ,0.05,
NSE,1476,1,IDBI,IDBI-EQ,EQ,0.05,
NSE,14523,1,ICRA,ICRA-EQ,EQ,0.05,
NSE,11987,1,ICIL,ICIL-EQ,EQ,0.05,
NSE,18652,1,ICICIPRULI,ICICIPRULI-EQ,EQ,0.05,
NSE,21770,1,ICICIGI,ICICIGI-EQ,EQ,0.05,
NSE,4963,1,ICICIBANK,ICICIBANK-EQ,EQ,0.05,
NSE,522,1,ICICIB22,ICICIB22-EQ,EQ,0.01,
NSE,10201,1,ICICI,ICICI-M1,M1,0.01,
NSE,489,1,ICEMAKE,ICEMAKE-EQ,EQ,0.05,
NSE,9610,1,ICDSLTD,ICDSLTD-BE,BE,0.05,
NSE,13492,1,IBULHSGFIN,IBULHSGFIN-ZZ,ZZ,0.01,
NSE,13487,1,IBULHSGFIN,IBULHSGFIN-ZY,ZY,0.01,
NSE,13484,1,IBULHSGFIN,IBULHSGFIN-ZX,ZX,0.01,
NSE,13482,1,IBULHSGFIN,IBULHSGFIN-ZW,ZW,0.01,
NSE,13477,1,IBULHSGFIN,IBULHSGFIN-ZV,ZV,0.01,
NSE,13465,1,IBULHSGFIN,IBULHSGFIN-ZU,ZU,0.01,
NSE,13460,1,IBULHSGFIN,IBULHSGFIN-ZT,ZT,0.01,
NSE,13453,1,IBULHSGFIN,IBULHSGFIN-ZS,ZS,0.01,
NSE,13448,1,IBULHSGFIN,IBULHSGFIN-ZR,ZR,0.01,
NSE,13443,1,IBULHSGFIN,IBULHSGFIN-ZQ,ZQ,0.01,
NSE,13438,1,IBULHSGFIN,IBULHSGFIN-ZP,ZP,0.01,
NSE,13435,1,IBULHSGFIN,IBULHSGFIN-ZO,ZO,0.01,
NSE,11861,1,IBULHSGFIN,IBULHSGFIN-ZN,ZN,0.01,
NSE,11857,1,IBULHSGFIN,IBULHSGFIN-ZM,ZM,0.01,
NSE,11854,1,IBULHSGFIN,IBULHSGFIN-ZL,ZL,0.01,
NSE,11846,1,IBULHSGFIN,IBULHSGFIN-ZK,ZK,0.01,
NSE,11843,1,IBULHSGFIN,IBULHSGFIN-ZJ,ZJ,0.01,
NSE,11837,1,IBULHSGFIN,IBULHSGFIN-ZI,ZI,0.01,
NSE,11835,1,IBULHSGFIN,IBULHSGFIN-ZH,ZH,0.01,
NSE,11833,1,IBULHSGFIN,IBULHSGFIN-ZG,ZG,0.01,
NSE,11830,1,IBULHSGFIN,IBULHSGFIN-ZF,ZF,0.01,
NSE,11827,1,IBULHSGFIN,IBULHSGFIN-ZE,ZE,0.01,
NSE,11825,1,IBULHSGFIN,IBULHSGFIN-ZD,ZD,0.01,
NSE,11823,1,IBULHSGFIN,IBULHSGFIN-ZC,ZC,0.01,
NSE,11818,1,IBULHSGFIN,IBULHSGFIN-ZB,ZB,0.01,
NSE,11814,1,IBULHSGFIN,IBULHSGFIN-ZA,ZA,0.01,
NSE,11368,1,IBULHSGFIN,IBULHSGFIN-Z9,Z9,0.01,
NSE,11365,1,IBULHSGFIN,IBULHSGFIN-Z8,Z8,0.01,
NSE,11361,1,IBULHSGFIN,IBULHSGFIN-Z7,Z7,0.01,
NSE,11356,1,IBULHSGFIN,IBULHSGFIN-Z6,Z6,0.01,
NSE,11352,1,IBULHSGFIN,IBULHSGFIN-Z5,Z5,0.01,
NSE,11342,1,IBULHSGFIN,IBULHSGFIN-Z4,Z4,0.01,
NSE,11339,1,IBULHSGFIN,IBULHSGFIN-Z3,Z3,0.01,
NSE,11337,1,IBULHSGFIN,IBULHSGFIN-Z2,Z2,0.01,
NSE,11335,1,IBULHSGFIN,IBULHSGFIN-Z1,Z1,0.01,
NSE,11333,1,IBULHSGFIN,IBULHSGFIN-YZ,YZ,0.01,
NSE,11328,1,IBULHSGFIN,IBULHSGFIN-YY,YY,0.01,
NSE,11324,1,IBULHSGFIN,IBULHSGFIN-YX,YX,0.01,
NSE,11322,1,IBULHSGFIN,IBULHSGFIN-YW,YW,0.01,
NSE,11316,1,IBULHSGFIN,IBULHSGFIN-YV,YV,0.01,
NSE,11310,1,IBULHSGFIN,IBULHSGFIN-YU,YU,0.01,
NSE,9277,1,IBULHSGFIN,IBULHSGFIN-YT,YT,0.01,
NSE,9273,1,IBULHSGFIN,IBULHSGFIN-YS,YS,0.01,
NSE,9262,1,IBULHSGFIN,IBULHSGFIN-YR,YR,0.01,
NSE,9255,1,IBULHSGFIN,IBULHSGFIN-YQ,YQ,0.01,
NSE,9221,1,IBULHSGFIN,IBULHSGFIN-YP,YP,0.01,
NSE,9218,1,IBULHSGFIN,IBULHSGFIN-YO,YO,0.01,
NSE,9211,1,IBULHSGFIN,IBULHSGFIN-YN,YN,0.01,
NSE,9209,1,IBULHSGFIN,IBULHSGFIN-YM,YM,0.01,
NSE,9195,1,IBULHSGFIN,IBULHSGFIN-YL,YL,0.01,
NSE,9191,1,IBULHSGFIN,IBULHSGFIN-YK,YK,0.01,
NSE,9184,1,IBULHSGFIN,IBULHSGFIN-YJ,YJ,0.01,
NSE,9163,1,IBULHSGFIN,IBULHSGFIN-YI,YI,0.01,
NSE,9153,1,IBULHSGFIN,IBULHSGFIN-YH,YH,0.01,
NSE,9150,1,IBULHSGFIN,IBULHSGFIN-YG,YG,0.01,
NSE,9123,1,IBULHSGFIN,IBULHSGFIN-YD,YD,0.01,
NSE,7777,1,IBULHSGFIN,IBULHSGFIN-YC,YC,0.01,
NSE,7772,1,IBULHSGFIN,IBULHSGFIN-YB,YB,0.01,
NSE,7769,1,IBULHSGFIN,IBULHSGFIN-YA,YA,0.01,
NSE,7765,1,IBULHSGFIN,IBULHSGFIN-Y9,Y9,0.01,
NSE,7763,1,IBULHSGFIN,IBULHSGFIN-Y8,Y8,0.01,
NSE,7761,1,IBULHSGFIN,IBULHSGFIN-Y7,Y7,0.01,
NSE,7757,1,IBULHSGFIN,IBULHSGFIN-Y6,Y6,0.01,
NSE,7755,1,IBULHSGFIN,IBULHSGFIN-Y5,Y5,0.01,
NSE,7752,1,IBULHSGFIN,IBULHSGFIN-Y4,Y4,0.01,
NSE,5863,1,IBULHSGFIN,IBULHSGFIN-NW,NW,0.01,
NSE,5861,1,IBULHSGFIN,IBULHSGFIN-NV,NV,0.01,
NSE,5859,1,IBULHSGFIN,IBULHSGFIN-NU,NU,0.01,
NSE,5857,1,IBULHSGFIN,IBULHSGFIN-NT,NT,0.01,
NSE,5855,1,IBULHSGFIN,IBULHSGFIN-NS,NS,0.01,
NSE,5850,1,IBULHSGFIN,IBULHSGFIN-NR,NR,0.01,
NSE,5846,1,IBULHSGFIN,IBULHSGFIN-NQ,NQ,0.01,
NSE,5844,1,IBULHSGFIN,IBULHSGFIN-NP,NP,0.01,
NSE,5842,1,IBULHSGFIN,IBULHSGFIN-NO,NO,0.01,
NSE,5829,1,IBULHSGFIN,IBULHSGFIN-NN,NN,0.01,
NSE,5827,1,IBULHSGFIN,IBULHSGFIN-NM,NM,0.01,
NSE,18638,1,IBULHSGFIN,IBULHSGFIN-NF,NF,0.01,
NSE,18636,1,IBULHSGFIN,IBULHSGFIN-NE,NE,0.01,
NSE,18634,1,IBULHSGFIN,IBULHSGFIN-ND,ND,0.01,
NSE,18632,1,IBULHSGFIN,IBULHSGFIN-NC,NC,0.01,
NSE,18630,1,IBULHSGFIN,IBULHSGFIN-NB,NB,0.01,
NSE,18628,1,IBULHSGFIN,IBULHSGFIN-NA,NA,0.01,
NSE,18626,1,IBULHSGFIN,IBULHSGFIN-N9,N9,0.01,
NSE,18624,1,IBULHSGFIN,IBULHSGFIN-N8,N8,0.01,
NSE,13497,1,IBULHSGFIN,IBULHSGFIN-N0,N0,0.01,
NSE,30125,1,IBULHSGFIN,IBULHSGFIN-EQ,EQ,0.05,
NSE,18879,1,IBULHSGFIN,IBULHSGFIN-BX,BX,0.01,
NSE,18874,1,IBULHSGFIN,IBULHSGFIN-BW,BW,0.01,
NSE,18868,1,IBULHSGFIN,IBULHSGFIN-BV,BV,0.01,
NSE,18861,1,IBULHSGFIN,IBULHSGFIN-BU,BU,0.01,
NSE,18859,1,IBULHSGFIN,IBULHSGFIN-BS,BS,0.01,
NSE,18856,1,IBULHSGFIN,IBULHSGFIN-BR,BR,0.01,
NSE,18829,1,IBULHSGFIN,IBULHSGFIN-BI,BI,0.01,
NSE,18824,1,IBULHSGFIN,IBULHSGFIN-BH,BH,0.01,
NSE,18814,1,IBULHSGFIN,IBULHSGFIN-BF,BF,0.01,
NSE,18812,1,IBULHSGFIN,IBULHSGFIN-BD,BD,0.01,
NSE,17564,1,IBULHSGFIN,IBULHSGFIN-BC,BC,0.01,
NSE,17546,1,IBULHSGFIN,IBULHSGFIN-BA,BA,0.01,
NSE,17542,1,IBULHSGFIN,IBULHSGFIN-AZ,AZ,0.01,
NSE,17535,1,IBULHSGFIN,IBULHSGFIN-AY,AY,0.01,
NSE,17528,1,IBULHSGFIN,IBULHSGFIN-AX,AX,0.01,
NSE,17521,1,IBULHSGFIN,IBULHSGFIN-AW,AW,0.01,
NSE,17515,1,IBULHSGFIN,IBULHSGFIN-AV,AV,0.01,
NSE,17508,1,IBULHSGFIN,IBULHSGFIN-AU,AU,0.01,
NSE,17505,1,IBULHSGFIN,IBULHSGFIN-AT,AT,0.01,
NSE,17503,1,IBULHSGFIN,IBULHSGFIN-AS,AS,0.01,
NSE,17501,1,IBULHSGFIN,IBULHSGFIN-AR,AR,0.01,
NSE,17488,1,IBULHSGFIN,IBULHSGFIN-AQ,AQ,0.01,
NSE,17485,1,IBULHSGFIN,IBULHSGFIN-AP,AP,0.01,
NSE,17478,1,IBULHSGFIN,IBULHSGFIN-AO,AO,0.01,
NSE,14718,1,IBULHSGFIN,IBULHSGFIN-AN,AN,0.01,
NSE,14714,1,IBULHSGFIN,IBULHSGFIN-AM,AM,0.01,
NSE,14710,1,IBULHSGFIN,IBULHSGFIN-AL,AL,0.01,
NSE,14704,1,IBULHSGFIN,IBULHSGFIN-AK,AK,0.01,
NSE,14696,1,IBULHSGFIN,IBULHSGFIN-AJ,AJ,0.01,
NSE,14721,1,IBULHSGFIN,IBULHSGFIN-AI,AI,0.01,
NSE,14720,1,IBULHSGFIN,IBULHSGFIN-AH,AH,0.01,
NSE,14692,1,IBULHSGFIN,IBULHSGFIN-AG,AG,0.01,
NSE,14688,1,IBULHSGFIN,IBULHSGFIN-AD,AD,0.01,
NSE,14683,1,IBULHSGFIN,IBULHSGFIN-AC,AC,0.01,
NSE,14678,1,IBULHSGFIN,IBULHSGFIN-AB,AB,0.01,
NSE,14673,1,IBULHSGFIN,IBULHSGFIN-AA,AA,0.01,
NSE,21056,1,IBULHSG,IBULHSG-YM,YM,0.01,
NSE,21044,1,IBULHSG,IBULHSG-YL,YL,0.01,
NSE,21042,1,IBULHSG,IBULHSG-YK,YK,0.01,
NSE,21030,1,IBULHSG,IBULHSG-YJ,YJ,0.01,
NSE,21028,1,IBULHSG,IBULHSG-YI,YI,0.01,
NSE,21026,1,IBULHSG,IBULHSG-YH,YH,0.01,
NSE,21024,1,IBULHSG,IBULHSG-YG,YG,0.01,
NSE,21019,1,IBULHSG,IBULHSG-YD,YD,0.01,
NSE,21016,1,IBULHSG,IBULHSG-YC,YC,0.01,
NSE,21010,1,IBULHSG,IBULHSG-YB,YB,0.01,
NSE,21008,1,IBULHSG,IBULHSG-YA,YA,0.01,
NSE,21003,1,IBULHSG,IBULHSG-Y9,Y9,0.01,
NSE,21000,1,IBULHSG,IBULHSG-Y8,Y8,0.01,
NSE,20995,1,IBULHSG,IBULHSG-Y7,Y7,0.01,
NSE,20986,1,IBULHSG,IBULHSG-Y6,Y6,0.01,
NSE,20984,1,IBULHSG,IBULHSG-Y5,Y5,0.01,
NSE,20982,1,IBULHSG,IBULHSG-Y4,Y4,0.01,
NSE,20977,1,IBULHSG,IBULHSG-Y3,Y3,0.01,
NSE,20972,1,IBULHSG,IBULHSG-Y2,Y2,0.01,
NSE,20970,1,IBULHSG,IBULHSG-Y1,Y1,0.01,
NSE,20968,1,IBULHSG,IBULHSG-Y0,Y0,0.01,
NSE,20130,1,IBULHSG,IBULHSG-NZ,NZ,0.01,
NSE,20125,1,IBULHSG,IBULHSG-NY,NY,0.01,
NSE,20120,1,IBULHSG,IBULHSG-NX,NX,0.01,
NSE,20118,1,IBULHSG,IBULHSG-NW,NW,0.01,
NSE,20116,1,IBULHSG,IBULHSG-NV,NV,0.01,
NSE,20111,1,IBULHSG,IBULHSG-NU,NU,0.01,
NSE,20106,1,IBULHSG,IBULHSG-NT,NT,0.01,
NSE,20104,1,IBULHSG,IBULHSG-NS,NS,0.01,
NSE,20102,1,IBULHSG,IBULHSG-NR,NR,0.01,
NSE,20094,1,IBULHSG,IBULHSG-NQ,NQ,0.01,
NSE,20088,1,IBULHSG,IBULHSG-NP,NP,0.01,
NSE,20082,1,IBULHSG,IBULHSG-NO,NO,0.01,
NSE,20075,1,IBULHSG,IBULHSG-NN,NN,0.01,
NSE,20065,1,IBULHSG,IBULHSG-NM,NM,0.01,
NSE,20061,1,IBULHSG,IBULHSG-NL,NL,0.01,
NSE,20045,1,IBULHSG,IBULHSG-NK,NK,0.01,
NSE,20039,1,IBULHSG,IBULHSG-NJ,NJ,0.01,
NSE,20037,1,IBULHSG,IBULHSG-NI,NI,0.01,
NSE,19993,1,IBULHSG,IBULHSG-NH,NH,0.01,
NSE,19957,1,IBULHSG,IBULHSG-NG,NG,0.01,
NSE,19951,1,IBULHSG,IBULHSG-NF,NF,0.01,
NSE,19945,1,IBULHSG,IBULHSG-NE,NE,0.01,
NSE,19776,1,IBULHSG,IBULHSG-ND,ND,0.01,
NSE,19774,1,IBULHSG,IBULHSG-NC,NC,0.01,
NSE,19772,1,IBULHSG,IBULHSG-NB,NB,0.01,
NSE,19770,1,IBULHSG,IBULHSG-NA,NA,0.01,
NSE,19768,1,IBULHSG,IBULHSG-N9,N9,0.01,
NSE,19763,1,IBULHSG,IBULHSG-N8,N8,0.01,
NSE,19760,1,IBULHSG,IBULHSG-N7,N7,0.01,
NSE,19758,1,IBULHSG,IBULHSG-N6,N6,0.01,
NSE,19756,1,IBULHSG,IBULHSG-N5,N5,0.01,
NSE,18906,1,IBULHSG,IBULHSG-N4,N4,0.01,
NSE,18904,1,IBULHSG,IBULHSG-N3,N3,0.01,
NSE,18902,1,IBULHSG,IBULHSG-N2,N2,0.01,
NSE,18897,1,IBULHSG,IBULHSG-N1,N1,0.01,
NSE,15253,1,IBUCCREDIT,IBUCCREDIT-NZ,NZ,0.01,
NSE,15251,1,IBUCCREDIT,IBUCCREDIT-NY,NY,0.01,
NSE,15249,1,IBUCCREDIT,IBUCCREDIT-NX,NX,0.01,
NSE,15245,1,IBUCCREDIT,IBUCCREDIT-NW,NW,0.01,
NSE,15240,1,IBUCCREDIT,IBUCCREDIT-NV,NV,0.01,
NSE,15235,1,IBUCCREDIT,IBUCCREDIT-NU,NU,0.01,
NSE,15231,1,IBUCCREDIT,IBUCCREDIT-NT,NT,0.01,
NSE,15220,1,IBUCCREDIT,IBUCCREDIT-NS,NS,0.01,
NSE,15215,1,IBUCCREDIT,IBUCCREDIT-NR,NR,0.01,
NSE,15210,1,IBUCCREDIT,IBUCCREDIT-NQ,NQ,0.01,
NSE,15205,1,IBUCCREDIT,IBUCCREDIT-NP,NP,0.01,
NSE,14038,1,IBUCCREDIT,IBUCCREDIT-NO,NO,0.01,
NSE,14036,1,IBUCCREDIT,IBUCCREDIT-NN,NN,0.01,
NSE,14034,1,IBUCCREDIT,IBUCCREDIT-NM,NM,0.01,
NSE,14032,1,IBUCCREDIT,IBUCCREDIT-NL,NL,0.01,
NSE,14030,1,IBUCCREDIT,IBUCCREDIT-NK,NK,0.01,
NSE,14028,1,IBUCCREDIT,IBUCCREDIT-NJ,NJ,0.01,
NSE,14026,1,IBUCCREDIT,IBUCCREDIT-NI,NI,0.01,
NSE,14021,1,IBUCCREDIT,IBUCCREDIT-NH,NH,0.01,
NSE,14017,1,IBUCCREDIT,IBUCCREDIT-NG,NG,0.01,
NSE,14010,1,IBUCCREDIT,IBUCCREDIT-NF,NF,0.01,
NSE,14005,1,IBUCCREDIT,IBUCCREDIT-NE,NE,0.01,
NSE,4942,1,IBUCCREDIT,IBUCCREDIT-ND,ND,0.01,
NSE,4936,1,IBUCCREDIT,IBUCCREDIT-NC,NC,0.01,
NSE,4930,1,IBUCCREDIT,IBUCCREDIT-NB,NB,0.01,
NSE,4926,1,IBUCCREDIT,IBUCCREDIT-NA,NA,0.01,
NSE,14450,1,IBREALEST,IBREALEST-EQ,EQ,0.05,
NSE,12814,1,HYBRIDFIN,HYBRIDFIN-BE,BE,0.05,
NSE,2562,1,HUHTAMAKI,HUHTAMAKI-EQ,EQ,0.05,
NSE,19970,1,HUDCO,HUDCO-NE,NE,0.01,
NSE,19968,1,HUDCO,HUDCO-ND,ND,0.01,
NSE,19966,1,HUDCO,HUDCO-NC,NC,0.01,
NSE,19964,1,HUDCO,HUDCO-NB,NB,0.01,
NSE,19930,1,HUDCO,HUDCO-N9,N9,0.01,
NSE,19928,1,HUDCO,HUDCO-N8,N8,0.01,
NSE,29650,1,HUDCO,HUDCO-N7,N7,0.01,
NSE,29312,1,HUDCO,HUDCO-N5,N5,0.01,
NSE,31240,1,HUDCO,HUDCO-N2,N2,0.01,
NSE,20825,1,HUDCO,HUDCO-EQ,EQ,0.05,
NSE,14203,1,HUBTOWN,HUBTOWN-EQ,EQ,0.05,
NSE,11979,1,HTMEDIA,HTMEDIA-EQ,EQ,0.05,
NSE,14338,1,HSCL,HSCL-BE,BE,0.05,
NSE,21120,3000,HRHNEXT,HRHNEXT-ST,ST,0.05,
NSE,18679,1,HPL,HPL-EQ,EQ,0.05,
NSE,11800,1,HPIL,HPIL-BE,BE,0.05,
NSE,7376,1,HPAL,HPAL-EQ,EQ,0.05,
NSE,13595,1,HOVS,HOVS-BE,BE,0.05,
NSE,3138,1,HONDAPOWER,HONDAPOWER-EQ,EQ,0.05,
NSE,3417,1,HONAUT,HONAUT-EQ,EQ,0.05,
NSE,19813,1,HONASA,HONASA-EQ,EQ,0.05,
NSE,13526,300,HOMESFY,HOMESFY-SM,SM,0.05,
NSE,2056,1,HOMEFIRST,HOMEFIRST-EQ,EQ,0.05,
NSE,18649,3000,HOLMARC,HOLMARC-SM,SM,0.05,
NSE,18284,1,HNGSNGBEES,HNGSNGBEES-EQ,EQ,0.01,
NSE,12173,1,HNDFDS,HNDFDS-EQ,EQ,0.05,
NSE,19211,1,HMVL,HMVL-EQ,EQ,0.05,
NSE,19698,1,HMT,HMT-BZ,BZ,0.05,
NSE,17053,1,HMAAGRO,HMAAGRO-EQ,EQ,0.05,
NSE,1448,1,HLVLTD,HLVLTD-EQ,EQ,0.05,
NSE,2289,1,HLEGLAS,HLEGLAS-EQ,EQ,0.05,
NSE,4433,1,HITECHGEAR,HITECHGEAR-EQ,EQ,0.05,
NSE,15161,1,HITECHCORP,HITECHCORP-EQ,EQ,0.05,
NSE,2868,1,HITECH,HITECH-EQ,EQ,0.05,
NSE,19322,1,HISARMETAL,HISARMETAL-EQ,EQ,0.05,
NSE,13890,1,HIRECT,HIRECT-EQ,EQ,0.05,
NSE,1424,1,HINDZINC,HINDZINC-EQ,EQ,0.05,
NSE,15883,1,HINDWAREAP,HINDWAREAP-EQ,EQ,0.05,
NSE,1394,1,HINDUNILVR,HINDUNILVR-EQ,EQ,0.05,
NSE,1406,1,HINDPETRO,HINDPETRO-EQ,EQ,0.05,
NSE,1403,1,HINDOILEXP,HINDOILEXP-EQ,EQ,0.05,
NSE,21676,1,HINDMOTORS,HINDMOTORS-EQ,EQ,0.05,
NSE,17939,1,HINDCOPPER,HINDCOPPER-EQ,EQ,0.05,
NSE,4924,1,HINDCON,HINDCON-BE,BE,0.05,
NSE,1372,1,HINDCOMPOS,HINDCOMPOS-EQ,EQ,0.05,
NSE,1363,1,HINDALCO,HINDALCO-EQ,EQ,0.05,
NSE,1360,1,HIMATSEIDE,HIMATSEIDE-EQ,EQ,0.05,
NSE,14627,1,HILTON,HILTON-EQ,EQ,0.05,
NSE,1455,1,HIL,HIL-EQ,EQ,0.05,
NSE,9668,1,HIKAL,HIKAL-EQ,EQ,0.05,
NSE,18794,1600,HIGREEN,HIGREEN-SM,SM,0.05,
NSE,10757,200000,HIGHWAYS,HIGHWAYS-IV,IV,0.01,
NSE,10760,200000,HIGHWAYS,HIGHWAYS-BL,BL,0.01,
NSE,14712,1,HGS,HGS-EQ,EQ,0.05,
NSE,1672,1,HGINFRA,HGINFRA-EQ,EQ,0.05,
NSE,14738,1,HFMPM23RQD,HFMPM23RQD-MF,MF,0.01,
NSE,14737,1,HFMPM23RND,HFMPM23RND-MF,MF,0.01,
NSE,14735,1,HFMPM23RGR,HFMPM23RGR-MF,MF,0.01,
NSE,14733,1,HFMPM23DQD,HFMPM23DQD-MF,MF,0.01,
NSE,14731,1,HFMPM23DND,HFMPM23DND-MF,MF,0.01,
NSE,14726,1,HFMPM23DGR,HFMPM23DGR-MF,MF,0.01,
NSE,18192,1,HFMPCC75RD,HFMPCC75RD-MF,MF,0.01,
